idx,sen,sur,case,gap,per,comp,order.gap,order.comp
979,It was [MASK] who like her.,8.103636,ACC,subj,1st-plr,who,2,2
980,It was [MASK] who injured her.,9.611735,ACC,subj,1st-plr,who,2,2
981,It was [MASK] who hurt her.,10.417811,ACC,subj,1st-plr,who,2,2
982,It was [MASK] who hit her.,10.872301,ACC,subj,1st-plr,who,2,2
983,It was [MASK] who heard her.,12.068963,ACC,subj,1st-plr,who,2,2
984,It was [MASK] who hate her.,8.96349,ACC,subj,1st-plr,who,2,2
985,It was [MASK] who greeted her.,14.1108885,ACC,subj,1st-plr,who,2,2
986,It was [MASK] who found her.,8.422847,ACC,subj,1st-plr,who,2,2
987,It was [MASK] who feared her.,13.581528,ACC,subj,1st-plr,who,2,2
988,It was [MASK] who drew her.,13.788788,ACC,subj,1st-plr,who,2,2
989,It was [MASK] who called her.,11.717475,ACC,subj,1st-plr,who,2,2
990,It was [MASK] who avoided her.,12.481402,ACC,subj,1st-plr,who,2,2
991,It was [MASK] who advised her.,12.228602,ACC,subj,1st-plr,who,2,2
992,It was [MASK] who admired her.,12.844007,ACC,subj,1st-plr,who,2,2
993,It is [MASK] who wanted her.,9.870365,ACC,subj,1st-plr,who,2,2
994,It is [MASK] who valued her.,10.728581,ACC,subj,1st-plr,who,2,2
995,It is [MASK] who trusted her.,10.462924,ACC,subj,1st-plr,who,2,2
996,It is [MASK] who told her.,10.238037,ACC,subj,1st-plr,who,2,2
997,It is [MASK] who taught her.,10.101979,ACC,subj,1st-plr,who,2,2
998,It is [MASK] who stroke her.,10.376776,ACC,subj,1st-plr,who,2,2
999,It is [MASK] who sent her.,9.231675,ACC,subj,1st-plr,who,2,2
1000,It is [MASK] who saw her.,9.661647,ACC,subj,1st-plr,who,2,2
1001,It is [MASK] who respected her.,9.899707,ACC,subj,1st-plr,who,2,2
1002,It is [MASK] who pushed her.,10.686644,ACC,subj,1st-plr,who,2,2
1003,It is [MASK] who pulled her.,10.613493,ACC,subj,1st-plr,who,2,2
1004,It is [MASK] who pressed her.,11.027554,ACC,subj,1st-plr,who,2,2
1005,It is [MASK] who praised her.,10.606026,ACC,subj,1st-plr,who,2,2
1006,It is [MASK] who painted her.,12.392173,ACC,subj,1st-plr,who,2,2
1007,It is [MASK] who noticed her.,10.832985,ACC,subj,1st-plr,who,2,2
1008,It is [MASK] who needed her.,9.077414,ACC,subj,1st-plr,who,2,2
1009,It is [MASK] who missed her.,10.715716,ACC,subj,1st-plr,who,2,2
1010,It is [MASK] who love her.,8.814461,ACC,subj,1st-plr,who,2,2
1011,It is [MASK] who like her.,6.9974995,ACC,subj,1st-plr,who,2,2
1012,It is [MASK] who injured her.,11.46834,ACC,subj,1st-plr,who,2,2
1013,It is [MASK] who hurt her.,9.652545,ACC,subj,1st-plr,who,2,2
1014,It is [MASK] who hit her.,10.10709,ACC,subj,1st-plr,who,2,2
1015,It is [MASK] who heard her.,10.408757,ACC,subj,1st-plr,who,2,2
1016,It is [MASK] who hate her.,8.539465,ACC,subj,1st-plr,who,2,2
1017,It is [MASK] who greeted her.,11.036777,ACC,subj,1st-plr,who,2,2
1018,It is [MASK] who found her.,7.9334645,ACC,subj,1st-plr,who,2,2
1019,It is [MASK] who feared her.,10.391587,ACC,subj,1st-plr,who,2,2
1020,It is [MASK] who drew her.,11.473428,ACC,subj,1st-plr,who,2,2
1021,It is [MASK] who called her.,10.543425,ACC,subj,1st-plr,who,2,2
1022,It is [MASK] who avoided her.,10.578017,ACC,subj,1st-plr,who,2,2
1023,It is [MASK] who advised her.,10.459705,ACC,subj,1st-plr,who,2,2
1024,It is [MASK] who admired her.,11.242522,ACC,subj,1st-plr,who,2,2
1025,It was [MASK] who wanted her.,6.8693967,ACC,subj,1st-sing,who,2,2
1026,It was [MASK] who valued her.,7.8123455,ACC,subj,1st-sing,who,2,2
1027,It was [MASK] who trusted her.,7.9824615,ACC,subj,1st-sing,who,2,2
1028,It was [MASK] who told her.,5.3747745,ACC,subj,1st-sing,who,2,2
1029,It was [MASK] who taught her.,5.655532,ACC,subj,1st-sing,who,2,2
1030,It was [MASK] who stroke her.,8.362108,ACC,subj,1st-sing,who,2,2
1031,It was [MASK] who sent her.,4.2933393,ACC,subj,1st-sing,who,2,2
1032,It was [MASK] who saw her.,5.9244194,ACC,subj,1st-sing,who,2,2
1033,It was [MASK] who respected her.,8.3618765,ACC,subj,1st-sing,who,2,2
1034,It was [MASK] who pushed her.,5.1933556,ACC,subj,1st-sing,who,2,2
1035,It was [MASK] who pulled her.,5.666994,ACC,subj,1st-sing,who,2,2
1036,It was [MASK] who pressed her.,5.587995,ACC,subj,1st-sing,who,2,2
1037,It was [MASK] who praised her.,6.0437746,ACC,subj,1st-sing,who,2,2
1038,It was [MASK] who painted her.,5.503357,ACC,subj,1st-sing,who,2,2
1039,It was [MASK] who noticed her.,7.6934214,ACC,subj,1st-sing,who,2,2
1040,It was [MASK] who needed her.,6.868811,ACC,subj,1st-sing,who,2,2
1041,It was [MASK] who missed her.,6.0320363,ACC,subj,1st-sing,who,2,2
1042,It was [MASK] who loves her.,4.964949,ACC,subj,1st-sing,who,2,2
1043,It was [MASK] who likes her.,4.436921,ACC,subj,1st-sing,who,2,2
1044,It was [MASK] who injured her.,3.9734259,ACC,subj,1st-sing,who,2,2
1045,It was [MASK] who hurt her.,4.442956,ACC,subj,1st-sing,who,2,2
1046,It was [MASK] who hit her.,4.259007,ACC,subj,1st-sing,who,2,2
1047,It was [MASK] who heard her.,6.697788,ACC,subj,1st-sing,who,2,2
1048,It was [MASK] who hates her.,4.327391,ACC,subj,1st-sing,who,2,2
1049,It was [MASK] who greeted her.,9.012283,ACC,subj,1st-sing,who,2,2
1050,It was [MASK] who found her.,4.393015,ACC,subj,1st-sing,who,2,2
1051,It was [MASK] who feared her.,9.2968025,ACC,subj,1st-sing,who,2,2
1052,It was [MASK] who drew her.,7.4865227,ACC,subj,1st-sing,who,2,2
1053,It was [MASK] who called her.,5.3308544,ACC,subj,1st-sing,who,2,2
1054,It was [MASK] who avoided her.,7.128031,ACC,subj,1st-sing,who,2,2
1055,It was [MASK] who advised her.,6.260561,ACC,subj,1st-sing,who,2,2
1056,It was [MASK] who admired her.,7.0021334,ACC,subj,1st-sing,who,2,2
1057,It is [MASK] who wanted her.,5.4338555,ACC,subj,1st-sing,who,2,2
1058,It is [MASK] who valued her.,5.651639,ACC,subj,1st-sing,who,2,2
1059,It is [MASK] who trusted her.,5.280425,ACC,subj,1st-sing,who,2,2
1060,It is [MASK] who told her.,3.8972163,ACC,subj,1st-sing,who,2,2
1061,It is [MASK] who taught her.,4.492332,ACC,subj,1st-sing,who,2,2
1062,It is [MASK] who stroke her.,7.011931,ACC,subj,1st-sing,who,2,2
1063,It is [MASK] who sent her.,3.953051,ACC,subj,1st-sing,who,2,2
1064,It is [MASK] who saw her.,4.6133857,ACC,subj,1st-sing,who,2,2
1065,It is [MASK] who respected her.,5.3641562,ACC,subj,1st-sing,who,2,2
1066,It is [MASK] who pushed her.,4.2419167,ACC,subj,1st-sing,who,2,2
1067,It is [MASK] who pulled her.,4.353266,ACC,subj,1st-sing,who,2,2
1068,It is [MASK] who pressed her.,4.924758,ACC,subj,1st-sing,who,2,2
1069,It is [MASK] who praised her.,6.4780693,ACC,subj,1st-sing,who,2,2
1070,It is [MASK] who painted her.,8.637511,ACC,subj,1st-sing,who,2,2
1071,It is [MASK] who noticed her.,5.411541,ACC,subj,1st-sing,who,2,2
1072,It is [MASK] who needed her.,4.662512,ACC,subj,1st-sing,who,2,2
1073,It is [MASK] who missed her.,4.957434,ACC,subj,1st-sing,who,2,2
1074,It is [MASK] who loves her.,7.2006373,ACC,subj,1st-sing,who,2,2
1075,It is [MASK] who likes her.,5.654313,ACC,subj,1st-sing,who,2,2
1076,It is [MASK] who injured her.,7.683173,ACC,subj,1st-sing,who,2,2
1077,It is [MASK] who hurt her.,4.1414227,ACC,subj,1st-sing,who,2,2
1078,It is [MASK] who hit her.,3.7435627,ACC,subj,1st-sing,who,2,2
1079,It is [MASK] who heard her.,4.755685,ACC,subj,1st-sing,who,2,2
1080,It is [MASK] who hates her.,5.2498183,ACC,subj,1st-sing,who,2,2
1081,It is [MASK] who greeted her.,5.1488037,ACC,subj,1st-sing,who,2,2
1082,It is [MASK] who found her.,4.5760374,ACC,subj,1st-sing,who,2,2
1083,It is [MASK] who feared her.,6.0799007,ACC,subj,1st-sing,who,2,2
1084,It is [MASK] who drew her.,5.104574,ACC,subj,1st-sing,who,2,2
1085,It is [MASK] who called her.,4.1354437,ACC,subj,1st-sing,who,2,2
1086,It is [MASK] who avoided her.,5.402455,ACC,subj,1st-sing,who,2,2
1087,It is [MASK] who advised her.,5.4485292,ACC,subj,1st-sing,who,2,2
1088,It is [MASK] who admired her.,5.657167,ACC,subj,1st-sing,who,2,2
1089,It was [MASK] who wanted her.,8.216034,ACC,subj,3rd-plr,who,2,2
1090,It was [MASK] who valued her.,9.122714,ACC,subj,3rd-plr,who,2,2
1091,It was [MASK] who trusted her.,9.106656,ACC,subj,3rd-plr,who,2,2
1092,It was [MASK] who told her.,10.859842,ACC,subj,3rd-plr,who,2,2
1093,It was [MASK] who taught her.,9.500453,ACC,subj,3rd-plr,who,2,2
1094,It was [MASK] who stroke her.,4.75879,ACC,subj,3rd-plr,who,2,2
1095,It was [MASK] who sent her.,8.980193,ACC,subj,3rd-plr,who,2,2
1096,It was [MASK] who saw her.,8.898127,ACC,subj,3rd-plr,who,2,2
1097,It was [MASK] who respected her.,7.9542904,ACC,subj,3rd-plr,who,2,2
1098,It was [MASK] who pushed her.,8.741674,ACC,subj,3rd-plr,who,2,2
1099,It was [MASK] who pulled her.,9.642317,ACC,subj,3rd-plr,who,2,2
1100,It was [MASK] who pressed her.,9.286324,ACC,subj,3rd-plr,who,2,2
1101,It was [MASK] who praised her.,9.339756,ACC,subj,3rd-plr,who,2,2
1102,It was [MASK] who painted her.,8.657874,ACC,subj,3rd-plr,who,2,2
1103,It was [MASK] who noticed her.,9.87852,ACC,subj,3rd-plr,who,2,2
1104,It was [MASK] who needed her.,8.156239,ACC,subj,3rd-plr,who,2,2
1105,It was [MASK] who missed her.,9.222867,ACC,subj,3rd-plr,who,2,2
1106,It was [MASK] who love her.,3.8408232,ACC,subj,3rd-plr,who,2,2
1107,It was [MASK] who like her.,5.0534954,ACC,subj,3rd-plr,who,2,2
1108,It was [MASK] who injured her.,8.403817,ACC,subj,3rd-plr,who,2,2
1109,It was [MASK] who hurt her.,7.71031,ACC,subj,3rd-plr,who,2,2
1110,It was [MASK] who hit her.,8.364536,ACC,subj,3rd-plr,who,2,2
1111,It was [MASK] who heard her.,10.0323105,ACC,subj,3rd-plr,who,2,2
1112,It was [MASK] who hate her.,3.5210426,ACC,subj,3rd-plr,who,2,2
1113,It was [MASK] who greeted her.,10.909946,ACC,subj,3rd-plr,who,2,2
1114,It was [MASK] who found her.,7.216092,ACC,subj,3rd-plr,who,2,2
1115,It was [MASK] who feared her.,6.2917733,ACC,subj,3rd-plr,who,2,2
1116,It was [MASK] who drew her.,9.864768,ACC,subj,3rd-plr,who,2,2
1117,It was [MASK] who called her.,9.643698,ACC,subj,3rd-plr,who,2,2
1118,It was [MASK] who avoided her.,8.565991,ACC,subj,3rd-plr,who,2,2
1119,It was [MASK] who advised her.,10.70701,ACC,subj,3rd-plr,who,2,2
1120,It was [MASK] who admired her.,9.357648,ACC,subj,3rd-plr,who,2,2
1121,It is [MASK] who wanted her.,8.301632,ACC,subj,3rd-plr,who,2,2
1122,It is [MASK] who valued her.,9.642298,ACC,subj,3rd-plr,who,2,2
1123,It is [MASK] who trusted her.,9.828081,ACC,subj,3rd-plr,who,2,2
1124,It is [MASK] who told her.,11.065677,ACC,subj,3rd-plr,who,2,2
1125,It is [MASK] who taught her.,10.799716,ACC,subj,3rd-plr,who,2,2
1126,It is [MASK] who stroke her.,6.95169,ACC,subj,3rd-plr,who,2,2
1127,It is [MASK] who sent her.,10.364303,ACC,subj,3rd-plr,who,2,2
1128,It is [MASK] who saw her.,9.507638,ACC,subj,3rd-plr,who,2,2
1129,It is [MASK] who respected her.,8.450133,ACC,subj,3rd-plr,who,2,2
1130,It is [MASK] who pushed her.,9.714658,ACC,subj,3rd-plr,who,2,2
1131,It is [MASK] who pulled her.,9.676413,ACC,subj,3rd-plr,who,2,2
1132,It is [MASK] who pressed her.,10.0177,ACC,subj,3rd-plr,who,2,2
1133,It is [MASK] who praised her.,9.297663,ACC,subj,3rd-plr,who,2,2
1134,It is [MASK] who painted her.,11.793974,ACC,subj,3rd-plr,who,2,2
1135,It is [MASK] who noticed her.,9.58625,ACC,subj,3rd-plr,who,2,2
1136,It is [MASK] who needed her.,8.4501505,ACC,subj,3rd-plr,who,2,2
1137,It is [MASK] who missed her.,10.006385,ACC,subj,3rd-plr,who,2,2
1138,It is [MASK] who love her.,4.767019,ACC,subj,3rd-plr,who,2,2
1139,It is [MASK] who like her.,5.4364934,ACC,subj,3rd-plr,who,2,2
1140,It is [MASK] who injured her.,10.191596,ACC,subj,3rd-plr,who,2,2
1141,It is [MASK] who hurt her.,8.531117,ACC,subj,3rd-plr,who,2,2
1142,It is [MASK] who hit her.,8.795167,ACC,subj,3rd-plr,who,2,2
1143,It is [MASK] who heard her.,10.338471,ACC,subj,3rd-plr,who,2,2
1144,It is [MASK] who hate her.,4.388098,ACC,subj,3rd-plr,who,2,2
1145,It is [MASK] who greeted her.,10.391386,ACC,subj,3rd-plr,who,2,2
1146,It is [MASK] who found her.,8.055872,ACC,subj,3rd-plr,who,2,2
1147,It is [MASK] who feared her.,7.9628515,ACC,subj,3rd-plr,who,2,2
1148,It is [MASK] who drew her.,11.296362,ACC,subj,3rd-plr,who,2,2
1149,It is [MASK] who called her.,10.278003,ACC,subj,3rd-plr,who,2,2
1150,It is [MASK] who avoided her.,9.838977,ACC,subj,3rd-plr,who,2,2
1151,It is [MASK] who advised her.,11.26384,ACC,subj,3rd-plr,who,2,2
1152,It is [MASK] who admired her.,10.354224,ACC,subj,3rd-plr,who,2,2
1153,It was [MASK] who wanted him.,3.3586206,ACC,subj,3rd-sing-f,who,2,2
1154,It was [MASK] who valued him.,4.3196425,ACC,subj,3rd-sing-f,who,2,2
1155,It was [MASK] who trusted him.,4.827408,ACC,subj,3rd-sing-f,who,2,2
1156,It was [MASK] who told him.,6.012956,ACC,subj,3rd-sing-f,who,2,2
1157,It was [MASK] who taught him.,4.9691563,ACC,subj,3rd-sing-f,who,2,2
1158,It was [MASK] who stroke him.,5.1236377,ACC,subj,3rd-sing-f,who,2,2
1159,It was [MASK] who sent him.,5.4046745,ACC,subj,3rd-sing-f,who,2,2
1160,It was [MASK] who saw him.,5.250102,ACC,subj,3rd-sing-f,who,2,2
1161,It was [MASK] who respected him.,4.396684,ACC,subj,3rd-sing-f,who,2,2
1162,It was [MASK] who pushed him.,4.240001,ACC,subj,3rd-sing-f,who,2,2
1163,It was [MASK] who pulled him.,5.209128,ACC,subj,3rd-sing-f,who,2,2
1164,It was [MASK] who pressed him.,5.2825036,ACC,subj,3rd-sing-f,who,2,2
1165,It was [MASK] who praised him.,5.8811684,ACC,subj,3rd-sing-f,who,2,2
1166,It was [MASK] who painted him.,4.76666,ACC,subj,3rd-sing-f,who,2,2
1167,It was [MASK] who noticed him.,6.366153,ACC,subj,3rd-sing-f,who,2,2
1168,It was [MASK] who needed him.,4.1928997,ACC,subj,3rd-sing-f,who,2,2
1169,It was [MASK] who missed him.,4.705578,ACC,subj,3rd-sing-f,who,2,2
1170,It was [MASK] who loves him.,4.57923,ACC,subj,3rd-sing-f,who,2,2
1171,It was [MASK] who likes him.,4.551029,ACC,subj,3rd-sing-f,who,2,2
1172,It was [MASK] who injured him.,5.215728,ACC,subj,3rd-sing-f,who,2,2
1173,It was [MASK] who hurt him.,4.0554147,ACC,subj,3rd-sing-f,who,2,2
1174,It was [MASK] who hit him.,4.0891123,ACC,subj,3rd-sing-f,who,2,2
1175,It was [MASK] who heard him.,6.2344923,ACC,subj,3rd-sing-f,who,2,2
1176,It was [MASK] who hates him.,4.576685,ACC,subj,3rd-sing-f,who,2,2
1177,It was [MASK] who greeted him.,6.664234,ACC,subj,3rd-sing-f,who,2,2
1178,It was [MASK] who found him.,5.043113,ACC,subj,3rd-sing-f,who,2,2
1179,It was [MASK] who feared him.,4.407841,ACC,subj,3rd-sing-f,who,2,2
1180,It was [MASK] who drew him.,3.7129035,ACC,subj,3rd-sing-f,who,2,2
1181,It was [MASK] who called him.,5.1776075,ACC,subj,3rd-sing-f,who,2,2
1182,It was [MASK] who avoided him.,4.779122,ACC,subj,3rd-sing-f,who,2,2
1183,It was [MASK] who advised him.,6.5872684,ACC,subj,3rd-sing-f,who,2,2
1184,It was [MASK] who admired him.,5.004101,ACC,subj,3rd-sing-f,who,2,2
1185,It is [MASK] who wanted him.,4.592116,ACC,subj,3rd-sing-f,who,2,2
1186,It is [MASK] who valued him.,5.9385304,ACC,subj,3rd-sing-f,who,2,2
1187,It is [MASK] who trusted him.,6.1982102,ACC,subj,3rd-sing-f,who,2,2
1188,It is [MASK] who told him.,6.198276,ACC,subj,3rd-sing-f,who,2,2
1189,It is [MASK] who taught him.,6.4486694,ACC,subj,3rd-sing-f,who,2,2
1190,It is [MASK] who stroke him.,8.54377,ACC,subj,3rd-sing-f,who,2,2
1191,It is [MASK] who sent him.,6.13258,ACC,subj,3rd-sing-f,who,2,2
1192,It is [MASK] who saw him.,5.706311,ACC,subj,3rd-sing-f,who,2,2
1193,It is [MASK] who respected him.,6.1762652,ACC,subj,3rd-sing-f,who,2,2
1194,It is [MASK] who pushed him.,5.149052,ACC,subj,3rd-sing-f,who,2,2
1195,It is [MASK] who pulled him.,5.915386,ACC,subj,3rd-sing-f,who,2,2
1196,It is [MASK] who pressed him.,5.988138,ACC,subj,3rd-sing-f,who,2,2
1197,It is [MASK] who praised him.,6.0337834,ACC,subj,3rd-sing-f,who,2,2
1198,It is [MASK] who painted him.,4.875715,ACC,subj,3rd-sing-f,who,2,2
1199,It is [MASK] who noticed him.,6.300198,ACC,subj,3rd-sing-f,who,2,2
1200,It is [MASK] who needed him.,5.3390427,ACC,subj,3rd-sing-f,who,2,2
1201,It is [MASK] who missed him.,5.990747,ACC,subj,3rd-sing-f,who,2,2
1202,It is [MASK] who loves him.,4.775614,ACC,subj,3rd-sing-f,who,2,2
1203,It is [MASK] who likes him.,5.183903,ACC,subj,3rd-sing-f,who,2,2
1204,It is [MASK] who injured him.,5.0789747,ACC,subj,3rd-sing-f,who,2,2
1205,It is [MASK] who hurt him.,6.0779247,ACC,subj,3rd-sing-f,who,2,2
1206,It is [MASK] who hit him.,4.9851155,ACC,subj,3rd-sing-f,who,2,2
1207,It is [MASK] who heard him.,6.6710978,ACC,subj,3rd-sing-f,who,2,2
1208,It is [MASK] who hates him.,4.7262306,ACC,subj,3rd-sing-f,who,2,2
1209,It is [MASK] who greeted him.,6.5293226,ACC,subj,3rd-sing-f,who,2,2
1210,It is [MASK] who found him.,5.485268,ACC,subj,3rd-sing-f,who,2,2
1211,It is [MASK] who feared him.,6.7350264,ACC,subj,3rd-sing-f,who,2,2
1212,It is [MASK] who drew him.,5.5115747,ACC,subj,3rd-sing-f,who,2,2
1213,It is [MASK] who called him.,5.835408,ACC,subj,3rd-sing-f,who,2,2
1214,It is [MASK] who avoided him.,6.457842,ACC,subj,3rd-sing-f,who,2,2
1215,It is [MASK] who advised him.,6.2465043,ACC,subj,3rd-sing-f,who,2,2
1216,It is [MASK] who admired him.,6.550986,ACC,subj,3rd-sing-f,who,2,2
1217,It was [MASK] who wanted her.,3.347951,ACC,subj,3rd-sing-m,who,2,2
1218,It was [MASK] who valued her.,4.4630136,ACC,subj,3rd-sing-m,who,2,2
1219,It was [MASK] who trusted her.,4.980016,ACC,subj,3rd-sing-m,who,2,2
1220,It was [MASK] who told her.,6.067164,ACC,subj,3rd-sing-m,who,2,2
1221,It was [MASK] who taught her.,5.2402678,ACC,subj,3rd-sing-m,who,2,2
1222,It was [MASK] who stroke her.,4.9380164,ACC,subj,3rd-sing-m,who,2,2
1223,It was [MASK] who sent her.,5.1155643,ACC,subj,3rd-sing-m,who,2,2
1224,It was [MASK] who saw her.,4.907142,ACC,subj,3rd-sing-m,who,2,2
1225,It was [MASK] who respected her.,4.5524035,ACC,subj,3rd-sing-m,who,2,2
1226,It was [MASK] who pushed her.,4.2874107,ACC,subj,3rd-sing-m,who,2,2
1227,It was [MASK] who pulled her.,4.98252,ACC,subj,3rd-sing-m,who,2,2
1228,It was [MASK] who pressed her.,4.832242,ACC,subj,3rd-sing-m,who,2,2
1229,It was [MASK] who praised her.,5.7278924,ACC,subj,3rd-sing-m,who,2,2
1230,It was [MASK] who painted her.,4.8293657,ACC,subj,3rd-sing-m,who,2,2
1231,It was [MASK] who noticed her.,6.147894,ACC,subj,3rd-sing-m,who,2,2
1232,It was [MASK] who needed her.,4.397028,ACC,subj,3rd-sing-m,who,2,2
1233,It was [MASK] who missed her.,4.889289,ACC,subj,3rd-sing-m,who,2,2
1234,It was [MASK] who loves her.,4.429861,ACC,subj,3rd-sing-m,who,2,2
1235,It was [MASK] who likes her.,4.1981544,ACC,subj,3rd-sing-m,who,2,2
1236,It was [MASK] who injured her.,4.430924,ACC,subj,3rd-sing-m,who,2,2
1237,It was [MASK] who hurt her.,3.5359585,ACC,subj,3rd-sing-m,who,2,2
1238,It was [MASK] who hit her.,3.230524,ACC,subj,3rd-sing-m,who,2,2
1239,It was [MASK] who heard her.,5.83041,ACC,subj,3rd-sing-m,who,2,2
1240,It was [MASK] who hates her.,4.571088,ACC,subj,3rd-sing-m,who,2,2
1241,It was [MASK] who greeted her.,6.864809,ACC,subj,3rd-sing-m,who,2,2
1242,It was [MASK] who found her.,4.884356,ACC,subj,3rd-sing-m,who,2,2
1243,It was [MASK] who feared her.,4.480196,ACC,subj,3rd-sing-m,who,2,2
1244,It was [MASK] who drew her.,4.1716113,ACC,subj,3rd-sing-m,who,2,2
1245,It was [MASK] who called her.,4.613956,ACC,subj,3rd-sing-m,who,2,2
1246,It was [MASK] who avoided her.,4.622573,ACC,subj,3rd-sing-m,who,2,2
1247,It was [MASK] who advised her.,6.3949165,ACC,subj,3rd-sing-m,who,2,2
1248,It was [MASK] who admired her.,4.8156,ACC,subj,3rd-sing-m,who,2,2
1249,It is [MASK] who wanted her.,4.381799,ACC,subj,3rd-sing-m,who,2,2
1250,It is [MASK] who valued her.,5.5772357,ACC,subj,3rd-sing-m,who,2,2
1251,It is [MASK] who trusted her.,6.1369505,ACC,subj,3rd-sing-m,who,2,2
1252,It is [MASK] who told her.,6.036517,ACC,subj,3rd-sing-m,who,2,2
1253,It is [MASK] who taught her.,6.254509,ACC,subj,3rd-sing-m,who,2,2
1254,It is [MASK] who stroke her.,8.983243,ACC,subj,3rd-sing-m,who,2,2
1255,It is [MASK] who sent her.,6.2712803,ACC,subj,3rd-sing-m,who,2,2
1256,It is [MASK] who saw her.,5.032442,ACC,subj,3rd-sing-m,who,2,2
1257,It is [MASK] who respected her.,5.586236,ACC,subj,3rd-sing-m,who,2,2
1258,It is [MASK] who pushed her.,5.1507664,ACC,subj,3rd-sing-m,who,2,2
1259,It is [MASK] who pulled her.,5.374578,ACC,subj,3rd-sing-m,who,2,2
1260,It is [MASK] who pressed her.,5.495722,ACC,subj,3rd-sing-m,who,2,2
1261,It is [MASK] who praised her.,5.479141,ACC,subj,3rd-sing-m,who,2,2
1262,It is [MASK] who painted her.,5.2566423,ACC,subj,3rd-sing-m,who,2,2
1263,It is [MASK] who noticed her.,5.7237344,ACC,subj,3rd-sing-m,who,2,2
1264,It is [MASK] who needed her.,5.426344,ACC,subj,3rd-sing-m,who,2,2
1265,It is [MASK] who missed her.,5.6184278,ACC,subj,3rd-sing-m,who,2,2
1266,It is [MASK] who loves her.,4.9289775,ACC,subj,3rd-sing-m,who,2,2
1267,It is [MASK] who likes her.,4.918955,ACC,subj,3rd-sing-m,who,2,2
1268,It is [MASK] who injured her.,4.845268,ACC,subj,3rd-sing-m,who,2,2
1269,It is [MASK] who hurt her.,5.4266977,ACC,subj,3rd-sing-m,who,2,2
1270,It is [MASK] who hit her.,3.8393903,ACC,subj,3rd-sing-m,who,2,2
1271,It is [MASK] who heard her.,6.1662765,ACC,subj,3rd-sing-m,who,2,2
1272,It is [MASK] who hates her.,4.709121,ACC,subj,3rd-sing-m,who,2,2
1273,It is [MASK] who greeted her.,5.7027316,ACC,subj,3rd-sing-m,who,2,2
1274,It is [MASK] who found her.,5.315445,ACC,subj,3rd-sing-m,who,2,2
1275,It is [MASK] who feared her.,6.002951,ACC,subj,3rd-sing-m,who,2,2
1276,It is [MASK] who drew her.,6.061218,ACC,subj,3rd-sing-m,who,2,2
1277,It is [MASK] who called her.,5.2767873,ACC,subj,3rd-sing-m,who,2,2
1278,It is [MASK] who avoided her.,5.7041526,ACC,subj,3rd-sing-m,who,2,2
1279,It is [MASK] who advised her.,5.8327584,ACC,subj,3rd-sing-m,who,2,2
1280,It is [MASK] who admired her.,6.0335937,ACC,subj,3rd-sing-m,who,2,2
