idx,sen,comp,sur,case,order.case
2366,It was he [MASK] heard her.,that,2.697614,NOM,2
2367,It is he [MASK] feared her.,that,2.6826172,NOM,2
2368,It was he [MASK] hates her.,that,2.66679,NOM,2
2369,It was he [MASK] she told.,that,2.6309376,NOM,2
2370,It is he [MASK] hurt her.,that,2.6274242,NOM,2
2371,It was he [MASK] pushed her.,that,2.586681,NOM,2
2372,It is he [MASK] she called.,that,2.5375462,NOM,2
2373,It was he [MASK] hurt her.,that,2.501857,NOM,2
2374,It is he [MASK] drew her.,that,2.395406,NOM,2
2375,It was he [MASK] injured her.,that,2.2368329,NOM,2
2376,It was he [MASK] hit her.,that,2.118492,NOM,2
2377,It is he [MASK] pulled her.,that,2.112268,NOM,2
2378,It is he [MASK] she hit.,that,1.9891813,NOM,2
2379,It is he [MASK] hit her.,that,1.977663,NOM,2
2380,It is he [MASK] she hurt.,that,1.930395,NOM,2
2381,It was he [MASK] pulled her.,that,1.8415835,NOM,2
2382,It was he [MASK] she hurt.,that,1.8180877,NOM,2
2383,It was he [MASK] she hit.,that,1.8082609,NOM,2
2384,It is he [MASK] she stroke.,that,1.7992154,NOM,2
2385,It was he [MASK] drew her.,that,1.7181151,NOM,2
2386,It was he [MASK] she injured.,that,1.6450387,NOM,2
2387,It is he [MASK] she pushed.,that,1.6355336,NOM,2
2388,It was he [MASK] she greeted.,that,1.5502207,NOM,2
2389,It is he [MASK] she trusted.,that,1.4719085,NOM,2
2390,It is he [MASK] she taught.,that,1.4111655,NOM,2
2391,It is he [MASK] she painted.,that,1.3402959,NOM,2
2392,It was he [MASK] she called.,that,1.2910302,NOM,2
2393,It was he [MASK] she pressed.,that,1.2722148,NOM,2
2394,It was he [MASK] she stroke.,that,1.2565234,NOM,2
2395,It was he [MASK] she pushed.,that,1.2541296,NOM,2
2396,It is he [MASK] she praised.,that,1.0950305,NOM,2
2397,It was he [MASK] she pulled.,that,1.066626,NOM,2
2398,It is he [MASK] she loves.,that,1.0579032,NOM,2
2399,It is he [MASK] she respected.,that,1.0150179,NOM,2
2400,It is he [MASK] she avoided.,that,1.0131601,NOM,2
2401,It is he [MASK] she found.,that,0.9736707,NOM,2
2402,It is he [MASK] she pulled.,that,0.9610305,NOM,2
2403,It is he [MASK] she saw.,that,0.84053636,NOM,2
2404,It was he [MASK] she avoided.,that,0.8316272,NOM,2
2405,It was he [MASK] she noticed.,that,0.7727914,NOM,2
2406,It was he [MASK] she trusted.,that,0.7252625,NOM,2
2407,It was he [MASK] she painted.,that,0.69750905,NOM,2
2408,It is he [MASK] she valued.,that,0.67157775,NOM,2
2409,It was he [MASK] she praised.,that,0.646554,NOM,2
2410,It was he [MASK] she taught.,that,0.6242403,NOM,2
2411,It was he [MASK] she heard.,that,0.61651313,NOM,2
2412,It is he [MASK] she admired.,that,0.58295876,NOM,2
2413,It is he [MASK] she hates.,that,0.5769585,NOM,2
2414,It is he [MASK] she missed.,that,0.5236267,NOM,2
2415,It was he [MASK] she respected.,that,0.50145495,NOM,2
2416,It was he [MASK] she loves.,that,0.49592745,NOM,2
2417,It is he [MASK] she likes.,that,0.49194,NOM,2
2418,It is he [MASK] she feared.,that,0.47276092,NOM,2
2419,It was he [MASK] she found.,that,0.45379472,NOM,2
2420,It is he [MASK] she needed.,that,0.4476712,NOM,2
2421,It is he [MASK] she wanted.,that,0.4205036,NOM,2
2422,It was he [MASK] she hates.,that,0.41838276,NOM,2
2423,It is he [MASK] she drew.,that,0.40693435,NOM,2
2424,It was he [MASK] she feared.,that,0.38086274,NOM,2
2425,It was he [MASK] she likes.,that,0.3320544,NOM,2
2426,It was he [MASK] she saw.,that,0.31217337,NOM,2
2427,It was he [MASK] she missed.,that,0.31102344,NOM,2
2428,It was he [MASK] she valued.,that,0.20540158,NOM,2
2429,It was he [MASK] she admired.,that,0.19834688,NOM,2
2430,It was he [MASK] she drew.,that,0.19752672,NOM,2
2431,It was he [MASK] she wanted.,that,0.064898275,NOM,2
2432,It was he [MASK] she needed.,that,0.05770162,NOM,2
2433,It is he [MASK] she sent.,who,12.517708,NOM,2
2434,It is he [MASK] she advised.,who,10.1240225,NOM,2
2435,It is he [MASK] she pressed.,who,9.773,NOM,2
2436,It was he [MASK] she advised.,who,8.615933,NOM,2
2437,It was he [MASK] she sent.,who,8.432779,NOM,2
2438,It is he [MASK] she heard.,who,8.142797,NOM,2
2439,It is he [MASK] she told.,who,6.7210245,NOM,2
2440,It is he [MASK] she noticed.,who,6.1684732,NOM,2
2441,It was he [MASK] she needed.,who,5.831386,NOM,2
2442,It was he [MASK] she wanted.,who,5.376789,NOM,2
2443,It was he [MASK] she heard.,who,5.260413,NOM,2
2444,It was he [MASK] she drew.,who,5.101879,NOM,2
2445,It was he [MASK] she stroke.,who,5.0998697,NOM,2
2446,It was he [MASK] she saw.,who,4.9173446,NOM,2
2447,It is he [MASK] she greeted.,who,4.823951,NOM,2
2448,It was he [MASK] she told.,who,4.817365,NOM,2
2449,It was he [MASK] she admired.,who,4.7166862,NOM,2
2450,It is he [MASK] she drew.,who,4.427798,NOM,2
2451,It was he [MASK] she valued.,who,4.3188467,NOM,2
2452,It is he [MASK] she needed.,who,4.3148127,NOM,2
2453,It is he [MASK] she injured.,who,4.167317,NOM,2
2454,It is he [MASK] she stroke.,who,4.16469,NOM,2
2455,It is he [MASK] she feared.,who,4.0982943,NOM,2
2456,It was he [MASK] she taught.,who,3.9765522,NOM,2
2457,It was he [MASK] she found.,who,3.775282,NOM,2
2458,It is he [MASK] she wanted.,who,3.7610865,NOM,2
2459,It was he [MASK] she noticed.,who,3.7608676,NOM,2
2460,It is he [MASK] she saw.,who,3.6712759,NOM,2
2461,It was he [MASK] she respected.,who,3.671208,NOM,2
2462,It is he [MASK] she called.,who,3.6280882,NOM,2
2463,It is he [MASK] she admired.,who,3.6201518,NOM,2
2464,It was he [MASK] she feared.,who,3.5489304,NOM,2
2465,It was he [MASK] she likes.,who,3.4573715,NOM,2
2466,It is he [MASK] she pushed.,who,3.4439983,NOM,2
2467,It was he [MASK] she painted.,who,3.352203,NOM,2
2468,It was he [MASK] she called.,who,3.3000627,NOM,2
2469,It is he [MASK] she painted.,who,3.254361,NOM,2
2470,It was he [MASK] she missed.,who,3.206581,NOM,2
2471,It is he [MASK] she valued.,who,3.1517932,NOM,2
2472,It is he [MASK] she taught.,who,3.1023147,NOM,2
2473,It is he [MASK] she missed.,who,3.0746481,NOM,2
2474,It is he [MASK] she likes.,who,3.0435517,NOM,2
2475,It is he [MASK] she respected.,who,3.0225465,NOM,2
2476,It is he [MASK] she pulled.,who,2.928838,NOM,2
2477,It was he [MASK] she loves.,who,2.7725692,NOM,2
2478,It was he [MASK] she trusted.,who,2.6915443,NOM,2
2479,It was he [MASK] she pulled.,who,2.690661,NOM,2
2480,It is he [MASK] she trusted.,who,2.6898773,NOM,2
2481,It was he [MASK] stroke her.,who,2.6824174,NOM,2
2482,It is he [MASK] she loves.,who,2.6439092,NOM,2
2483,It was he [MASK] she praised.,who,2.6328862,NOM,2
2484,It is he [MASK] she found.,who,2.5184395,NOM,2
2485,It was he [MASK] she hates.,who,2.5042145,NOM,2
2486,It is he [MASK] she hates.,who,2.4582272,NOM,2
2487,It is he [MASK] she avoided.,who,2.4508512,NOM,2
2488,It is he [MASK] she hurt.,who,2.3974957,NOM,2
2489,It is he [MASK] she hit.,who,2.3932786,NOM,2
2490,It was he [MASK] she avoided.,who,2.32752,NOM,2
2491,It was he [MASK] she hit.,who,2.2847257,NOM,2
2492,It was he [MASK] she pressed.,who,2.2005894,NOM,2
2493,It was he [MASK] she pushed.,who,2.1469934,NOM,2
2494,It is he [MASK] she praised.,who,2.142398,NOM,2
2495,It was he [MASK] she hurt.,who,1.8216909,NOM,2
2496,It was he [MASK] she injured.,who,1.6866544,NOM,2
2497,It was he [MASK] she greeted.,who,1.4703108,NOM,2
2498,It is he [MASK] stroke her.,who,0.7061713,NOM,2
2499,It was he [MASK] drew her.,who,0.5294343,NOM,2
2500,It was he [MASK] pulled her.,who,0.47565615,NOM,2
2501,It is he [MASK] hit her.,who,0.44571316,NOM,2
2502,It is he [MASK] told her.,who,0.42686576,NOM,2
2503,It is he [MASK] pulled her.,who,0.3918265,NOM,2
2504,It was he [MASK] hit her.,who,0.3832007,NOM,2
2505,It was he [MASK] injured her.,who,0.34990397,NOM,2
2506,It is he [MASK] heard her.,who,0.33151206,NOM,2
2507,It was he [MASK] taught her.,who,0.31843224,NOM,2
2508,It is he [MASK] drew her.,who,0.3145303,NOM,2
2509,It was he [MASK] hurt her.,who,0.2871994,NOM,2
2510,It is he [MASK] hurt her.,who,0.27264756,NOM,2
2511,It was he [MASK] pushed her.,who,0.26520398,NOM,2
2512,It is he [MASK] feared her.,who,0.25385055,NOM,2
2513,It was he [MASK] hates her.,who,0.25162256,NOM,2
2514,It was he [MASK] heard her.,who,0.2488356,NOM,2
2515,It is he [MASK] pushed her.,who,0.2443248,NOM,2
2516,It is he [MASK] pressed her.,who,0.2242533,NOM,2
2517,It is he [MASK] wanted her.,who,0.22017907,NOM,2
2518,It was he [MASK] feared her.,who,0.21835214,NOM,2
2519,It was he [MASK] admired her.,who,0.21660085,NOM,2
2520,It is he [MASK] hates her.,who,0.21143061,NOM,2
2521,It was he [MASK] pressed her.,who,0.2068073,NOM,2
2522,It is he [MASK] missed her.,who,0.19505318,NOM,2
2523,It was he [MASK] respected her.,who,0.17836292,NOM,2
2524,It is he [MASK] injured her.,who,0.17730169,NOM,2
2525,It was he [MASK] likes her.,who,0.17613465,NOM,2
2526,It is he [MASK] noticed her.,who,0.17608471,NOM,2
2527,It is he [MASK] taught her.,who,0.17195952,NOM,2
2528,It was he [MASK] wanted her.,who,0.16772331,NOM,2
2529,It is he [MASK] called her.,who,0.16584165,NOM,2
2530,It is he [MASK] respected her.,who,0.1621774,NOM,2
2531,It was he [MASK] loves her.,who,0.1607693,NOM,2
2532,It was he [MASK] found her.,who,0.16046315,NOM,2
2533,It was he [MASK] saw her.,who,0.16034274,NOM,2
2534,It was he [MASK] painted her.,who,0.16007435,NOM,2
2535,It was he [MASK] missed her.,who,0.15871371,NOM,2
2536,It is he [MASK] saw her.,who,0.15862435,NOM,2
2537,It was he [MASK] told her.,who,0.15680465,NOM,2
2538,It is he [MASK] admired her.,who,0.1567755,NOM,2
2539,It was he [MASK] advised her.,who,0.14736553,NOM,2
2540,It is he [MASK] needed her.,who,0.14692673,NOM,2
2541,It is he [MASK] likes her.,who,0.14678726,NOM,2
2542,It is he [MASK] greeted her.,who,0.14318715,NOM,2
2543,It was he [MASK] called her.,who,0.14180495,NOM,2
2544,It was he [MASK] sent her.,who,0.13486011,NOM,2
2545,It was he [MASK] noticed her.,who,0.13323374,NOM,2
2546,It is he [MASK] avoided her.,who,0.13126089,NOM,2
2547,It is he [MASK] found her.,who,0.12844543,NOM,2
2548,It was he [MASK] praised her.,who,0.12700984,NOM,2
2549,It was he [MASK] valued her.,who,0.124188505,NOM,2
2550,It is he [MASK] sent her.,who,0.12346909,NOM,2
2551,It is he [MASK] loves her.,who,0.117128804,NOM,2
2552,It was he [MASK] avoided her.,who,0.11354065,NOM,2
2553,It is he [MASK] valued her.,who,0.106981084,NOM,2
2554,It is he [MASK] trusted her.,who,0.10286765,NOM,2
2555,It was he [MASK] trusted her.,who,0.09730058,NOM,2
2556,It was he [MASK] needed her.,who,0.095744565,NOM,2
2557,It is he [MASK] praised her.,who,0.09492622,NOM,2
2558,It is he [MASK] advised her.,who,0.08571424,NOM,2
2559,It was he [MASK] greeted her.,who,0.08522994,NOM,2
2560,It is he [MASK] painted her.,who,0.07659561,NOM,2
